@T,table
Created,2019-01-10 16:50
Author,HortonMachine library
@H,timestamp,value_8
ID,,8
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2014-04-24 13:00,529.5616975386355
,2014-04-24 14:00,529.5618340190581
,2014-04-24 15:00,529.5618900190914
,2014-04-24 16:00,529.561870420257
,2014-04-24 17:00,529.5617799646087
,2014-04-24 18:00,529.5616344321865
,2014-04-24 19:00,529.561682152375
,2014-04-24 20:00,529.5620155834041
,2014-04-24 21:00,529.5625914625333
,2014-04-24 22:00,529.5632693803303
,2014-04-24 23:00,529.5639134457983
,2014-04-25 00:00,529.5644721708686
,2014-04-25 01:00,529.5649304942674
,2014-04-25 02:00,529.5652869176268
,2014-04-25 03:00,529.5655490557823
,2014-04-25 04:00,529.5657244103002
,2014-04-25 05:00,529.5658200100736
,2014-04-25 06:00,529.5658405069469
,2014-04-25 07:00,529.5657853928602
,2014-04-25 08:00,529.5656602646017
,2014-04-25 09:00,529.565467821996
,2014-04-25 10:00,529.5652116416392
,2014-04-25 11:00,529.5648955932162
,2014-04-25 12:00,529.5645235039942
,2014-04-25 13:00,529.5640990390679
,2014-04-25 14:00,529.5636256675792
,2014-04-25 15:00,529.5631358101699
,2014-04-25 16:00,529.5626353864984
,2014-04-25 17:00,529.5621124759843
,2014-04-25 18:00,529.5615584492157
,2014-04-25 19:00,529.5609920329921
,2014-04-25 20:00,529.5604015233762
,2014-04-25 21:00,529.5597969041371
,2014-04-25 22:00,529.5591672718563
,2014-04-25 23:00,529.5585101344188
,2014-04-26 00:00,529.5578246331384
,2014-04-26 01:00,529.5571107286514
,2014-04-26 02:00,529.5563701767517
,2014-04-26 03:00,529.5556044402414
,2014-04-26 04:00,529.554815228052
,2014-04-26 05:00,529.5540084702723
,2014-04-26 06:00,529.5531828589294
,2014-04-26 07:00,529.5523423112764
,2014-04-26 08:00,529.5514906209962
,2014-04-26 09:00,529.550837950512
,2014-04-26 10:00,529.5505609151016
,2014-04-26 11:00,529.5514026577088
,2014-04-26 12:00,529.5533449016001
,2014-04-26 13:00,529.5558732463909
,2014-04-26 14:00,529.5585481114376
,2014-04-26 15:00,529.5611191694093
,2014-04-26 16:00,529.5635484530675
,2014-04-26 17:00,529.5657649896478
,2014-04-26 18:00,529.5677755546169
,2014-04-26 19:00,529.5696188509073
,2014-04-26 20:00,529.571606326966
,2014-04-26 21:00,529.573568491286
,2014-04-26 22:00,529.5754157470142
,2014-04-26 23:00,529.5771073411272
,2014-04-27 00:00,529.5786394819927
,2014-04-27 01:00,529.5800244531156
,2014-04-27 02:00,529.581237636503
,2014-04-27 03:00,529.5823075207111
,2014-04-27 04:00,529.5832206055464
,2014-04-27 05:00,529.5839783012414
,2014-04-27 06:00,529.5846109326656
,2014-04-27 07:00,529.5851087066742
,2014-04-27 08:00,529.5854736909221
,2014-04-27 09:00,529.5857303474723
,2014-04-27 10:00,529.5858837995793
,2014-04-27 11:00,529.5859329879773
,2014-04-27 12:00,529.5859837254242
,2014-04-27 13:00,529.5859925524336
,2014-04-27 14:00,529.5859880639979
,2014-04-27 15:00,529.5859481251697
,2014-04-27 16:00,529.5858729788551
,2014-04-27 17:00,529.5858738642216
,2014-04-27 18:00,529.5860133214082
,2014-04-27 19:00,529.5862475877634
,2014-04-27 20:00,529.5865005965218
,2014-04-27 21:00,529.5869235317584
,2014-04-27 22:00,529.5876221134956
,2014-04-27 23:00,529.5886695291164
,2014-04-28 00:00,529.5898295572416
,2014-04-28 01:00,529.5910160249088
,2014-04-28 02:00,529.592105680721
,2014-04-28 03:00,529.5930931927991
,2014-04-28 04:00,529.5939742588312
,2014-04-28 05:00,529.5948569527246
,2014-04-28 06:00,529.5956529273332
,2014-04-28 07:00,529.5963069262997
,2014-04-28 08:00,529.5968068114336
,2014-04-28 09:00,529.597195211523
,2014-04-28 10:00,529.5974633529794
,2014-04-28 11:00,529.597621487403
,2014-04-28 12:00,529.5976895692921
,2014-04-28 13:00,529.5976887007345
,2014-04-28 14:00,529.5976512782147
,2014-04-28 15:00,529.5975291431407
,2014-04-28 16:00,529.597321783905
,2014-04-28 17:00,529.597072084867
,2014-04-28 18:00,529.5968646450202
,2014-04-28 19:00,529.5967078342376
,2014-04-28 20:00,529.5965405565685
,2014-04-28 21:00,529.5963350600041
,2014-04-28 22:00,529.5960646838413
,2014-04-28 23:00,529.5957383888854
,2014-04-29 00:00,529.5953415715218
,2014-04-29 01:00,529.5948817703512
,2014-04-29 02:00,529.5943573679587
,2014-04-29 03:00,529.5937949345422
,2014-04-29 04:00,529.5932243865475
,2014-04-29 05:00,529.5929865267963
,2014-04-29 06:00,529.5929471985141
,2014-04-29 07:00,529.5930003773291
,2014-04-29 08:00,529.5930251585822
,2014-04-29 09:00,529.5930351904844
,2014-04-29 10:00,529.5933922896103
,2014-04-29 11:00,529.5947564911068
,2014-04-29 12:00,529.5975129141492
,2014-04-29 13:00,529.6014220282698
,2014-04-29 14:00,529.6056748000282
,2014-04-29 15:00,529.6097317171805
,2014-04-29 16:00,529.6134579738408
,2014-04-29 17:00,529.616799121146
,2014-04-29 18:00,529.6197810602716
,2014-04-29 19:00,529.6224116570293
,2014-04-29 20:00,529.6246903488687
,2014-04-29 21:00,529.6266367936487
,2014-04-29 22:00,529.6282741666304
,2014-04-29 23:00,529.6296274521422
,2014-04-30 00:00,529.6307406071267
,2014-04-30 01:00,529.6316183634251
,2014-04-30 02:00,529.6322738933197
,2014-04-30 03:00,529.6327229903764
,2014-04-30 04:00,529.6329869404334
,2014-04-30 05:00,529.6330770778945
,2014-04-30 06:00,529.6330062851816
,2014-04-30 07:00,529.6327866891427
,2014-04-30 08:00,529.6324298293564
,2014-04-30 09:00,529.6319477289646
,2014-04-30 10:00,529.6313495266155
,2014-04-30 11:00,529.6306459122578
,2014-04-30 12:00,529.6298511641385
,2014-04-30 13:00,529.6289700177091
,2014-04-30 14:00,529.6280061013232
,2014-04-30 15:00,529.6269652833413
,2014-04-30 16:00,529.6258762380128
,2014-04-30 17:00,529.6247577060922
,2014-04-30 18:00,529.6236114106164
,2014-04-30 19:00,529.6224214455217
,2014-04-30 20:00,529.6211819282623
,2014-04-30 21:00,529.6198932059111
,2014-04-30 22:00,529.6185581553364
,2014-04-30 23:00,529.6171804534424
,2014-05-01 00:00,529.6140203345803
,2014-05-01 01:00,529.610859517853
,2014-05-01 02:00,529.6077005160456
,2014-05-01 03:00,529.604560747408
,2014-05-01 04:00,529.6015388726481
,2014-05-01 05:00,529.5989284957822
,2014-05-01 06:00,529.5967301176589
,2014-05-01 07:00,529.5946932790043
,2014-05-01 08:00,529.5927612421957
,2014-05-01 09:00,529.5913355919887
,2014-05-01 10:00,529.5912842740082
,2014-05-01 11:00,529.5923147831766
,2014-05-01 12:00,529.5940347402877
,2014-05-01 13:00,529.5957145506234
,2014-05-01 14:00,529.5971273129032
,2014-05-01 15:00,529.5982223259837
,2014-05-01 16:00,529.5990091032414
,2014-05-01 17:00,529.5995041648522
,2014-05-01 18:00,529.5997297234121
,2014-05-01 19:00,529.5997083545435
,2014-05-01 20:00,529.5994612945146
,2014-05-01 21:00,529.5990080972547
,2014-05-01 22:00,529.5983666635444
,2014-05-01 23:00,529.5975564821204
,2014-05-02 00:00,529.5965926918868
,2014-05-02 01:00,529.5955044830919
,2014-05-02 02:00,529.5942976742157
,2014-05-02 03:00,529.5929803120473
,2014-05-02 04:00,529.5915543540165
,2014-05-02 05:00,529.5900270410683
,2014-05-02 06:00,529.5884081978421
,2014-05-02 07:00,529.5867135249213
,2014-05-02 08:00,529.5849460311648
,2014-05-02 09:00,529.5831098689026
,2014-05-02 10:00,529.5812103717224
,2014-05-02 11:00,529.579253186996
,2014-05-02 12:00,529.5772438255916
,2014-05-02 13:00,529.5751874925995
,2014-05-02 14:00,529.5730890432523
,2014-05-02 15:00,529.570952986974
,2014-05-02 16:00,529.5687836818283
,2014-05-02 17:00,529.5665848738261
,2014-05-02 18:00,529.5643601184048
,2014-05-02 19:00,529.5621127385892
,2014-05-02 20:00,529.5598458180712
,2014-05-02 21:00,529.5575622131661
,2014-05-02 22:00,529.5552645682765
,2014-05-02 23:00,529.5529553312002
,2014-05-03 00:00,529.550636767475
,2014-05-03 01:00,529.5483109736407
,2014-05-03 02:00,529.5459807765058
,2014-05-03 03:00,529.5437235137384
,2014-05-03 04:00,529.5419870927972
,2014-05-03 05:00,529.5407954801663
,2014-05-03 06:00,529.5403075525417
,2014-05-03 07:00,529.5411353866725
,2014-05-03 08:00,529.5429822276514
,2014-05-03 09:00,529.5453570535382
,2014-05-03 10:00,529.5476450579874
,2014-05-03 11:00,529.5498511296248
,2014-05-03 12:00,529.5520494166998
,2014-05-03 13:00,529.5541823311407
,2014-05-03 14:00,529.5560675176242
,2014-05-03 15:00,529.5576608757219
,2014-05-03 16:00,529.5590205474548
,2014-05-03 17:00,529.5601448655988
,2014-05-03 18:00,529.5610812422975
,2014-05-03 19:00,529.5618494695615
,2014-05-03 20:00,529.5625835612793
,2014-05-03 21:00,529.5631881872974
,2014-05-03 22:00,529.563666048734
,2014-05-03 23:00,529.5639962717406
,2014-05-04 00:00,529.5641644000667
,2014-05-04 01:00,529.5641734584459
,2014-05-04 02:00,529.5640232234999
,2014-05-04 03:00,529.5637188276332
,2014-05-04 04:00,529.563286760539
,2014-05-04 05:00,529.5627719160955
,2014-05-04 06:00,529.5621692624118
,2014-05-04 07:00,529.5614829707661
,2014-05-04 08:00,529.5606975340798
,2014-05-04 09:00,529.5598096318473
,2014-05-04 10:00,529.5588247236011
,2014-05-04 11:00,529.557765276842
,2014-05-04 12:00,529.556674881185
,2014-05-04 13:00,529.5555464773549
,2014-05-04 14:00,529.5544551787655
,2014-05-04 15:00,529.5533462917402
,2014-05-04 16:00,529.5521841844376
,2014-05-04 17:00,529.5509569104091
,2014-05-04 18:00,529.5496611216527
,2014-05-04 19:00,529.5483005873715
,2014-05-04 20:00,529.5468763886271
,2014-05-04 21:00,529.5453923395243
,2014-05-04 22:00,529.5438530762517
,2014-05-04 23:00,529.542263263288
,2014-05-05 00:00,529.5406273520105
,2014-05-05 01:00,529.5389495182145
,2014-05-05 02:00,529.5372336569044
,2014-05-05 03:00,529.5354833946169
,2014-05-05 04:00,529.5337021063439
,2014-05-05 05:00,529.5318929329113
,2014-05-05 06:00,529.5300614001883
,2014-05-05 07:00,529.5282082403556
,2014-05-05 08:00,529.5263408852533
,2014-05-05 09:00,529.5244579533705
,2014-05-05 10:00,529.5225599954368
,2014-05-05 11:00,529.5206484558372
,2014-05-05 12:00,529.5187250247077
,2014-05-05 13:00,529.5167913999018
,2014-05-05 14:00,529.5148492086126
,2014-05-05 15:00,529.5128999861151
,2014-05-05 16:00,529.5109451737535
,2014-05-05 17:00,529.5089861229283
,2014-05-05 18:00,529.5070240984961
,2014-05-05 19:00,529.5050602797046
,2014-05-05 20:00,529.5030957640596
,2014-05-05 21:00,529.5011315720828
,2014-05-05 22:00,529.4991686521099
,2014-05-05 23:00,529.4972078848788
,2014-05-06 00:00,529.4952500878434
,2014-05-06 01:00,529.493296019208
,2014-05-06 02:00,529.4913463816935
,2014-05-06 03:00,529.4894018260534
,2014-05-06 04:00,529.4874629543572
,2014-05-06 05:00,529.4855303230564
,2014-05-06 06:00,529.4836044446458
,2014-05-06 07:00,529.4816958380733
,2014-05-06 08:00,529.4797975871314
,2014-05-06 09:00,529.4779076176347
,2014-05-06 10:00,529.4760256279307
,2014-05-06 11:00,529.4741517698384
,2014-05-06 12:00,529.4722862986799
,2014-05-06 13:00,529.4704294806638
,2014-05-06 14:00,529.4685815697553
,2014-05-06 15:00,529.4667428032192
,2014-05-06 16:00,529.4649134018728
,2014-05-06 17:00,529.4630935712593
,2014-05-06 18:00,529.4612835013074
,2014-05-06 19:00,529.4594833641294
,2014-05-06 20:00,529.457693313964
,2014-05-06 21:00,529.4559134879073
,2014-05-06 22:00,529.4541440068494
,2014-05-06 23:00,529.4523849764371
,2014-05-07 00:00,529.4506364880036
,2014-05-07 01:00,529.4488986194528
,2014-05-07 02:00,529.4471714360922
,2014-05-07 03:00,529.4454549914174
,2014-05-07 04:00,529.4437493278516
,2014-05-07 05:00,529.44205447744
,2014-05-07 06:00,529.4403730923042
,2014-05-07 07:00,529.4387033525197
,2014-05-07 08:00,529.4370445840665
,2014-05-07 09:00,529.4353965731295
,2014-05-07 10:00,529.4337592351095
,2014-05-07 11:00,529.4321325188133
,2014-05-07 12:00,529.4305163792469
,2014-05-07 13:00,529.4289107707403
,2014-05-07 14:00,529.4273156460085
,2014-05-07 15:00,529.4257309564869
,2014-05-07 16:00,529.4241566529728
,2014-05-07 17:00,529.4225926859623
,2014-05-07 18:00,529.4210390049512
,2014-05-07 19:00,529.4194955564262
,2014-05-07 20:00,529.417962283312
,2014-05-07 21:00,529.416439124975
,2014-05-07 22:00,529.4149260173931
,2014-05-07 23:00,529.4134228933701
,2014-05-08 00:00,529.4119296827552
,2014-05-08 01:00,529.410446312655
,2014-05-08 02:00,529.4089727076356
,2014-05-08 03:00,529.4075087899123
,2014-05-08 04:00,529.4060544795294
,2014-05-08 05:00,529.4046096945286
,2014-05-08 06:00,529.4031743505187
,2014-05-08 07:00,529.4017483577729
,2014-05-08 08:00,529.4003316214589
,2014-05-08 09:00,529.3989240424215
,2014-05-08 10:00,529.3975255182917
,2014-05-08 11:00,529.3961359446167
,2014-05-08 12:00,529.3947552159782
,2014-05-08 13:00,529.3933834584726
,2014-05-08 14:00,529.3920204487893
,2014-05-08 15:00,529.3906759096275
,2014-05-08 16:00,529.3894319311983
,2014-05-08 17:00,529.3883112664249
,2014-05-08 18:00,529.3872942313652
,2014-05-08 19:00,529.3863287601781
,2014-05-08 20:00,529.3853791554134
,2014-05-08 21:00,529.3844318846243
,2014-05-08 22:00,529.3834821848666
,2014-05-08 23:00,529.3825285823893
,2014-05-09 00:00,529.3815707496624
,2014-05-09 01:00,529.3806088352159
,2014-05-09 02:00,529.3796431223121
,2014-05-09 03:00,529.3786739218674
,2014-05-09 04:00,529.3777015414272
,2014-05-09 05:00,529.3767262763803
,2014-05-09 06:00,529.3757484077353
,2014-05-09 07:00,529.3747682007072
,2014-05-09 08:00,529.3737859037083
,2014-05-09 09:00,529.3728017479307
,2014-05-09 10:00,529.3718159494438
,2014-05-09 11:00,529.3708287109936
,2014-05-09 12:00,529.3698402235727
,2014-05-09 13:00,529.3688506677288
,2014-05-09 14:00,529.3678602147803
,2014-05-09 15:00,529.3668690277412
,2014-05-09 16:00,529.3658772620682
,2014-05-09 17:00,529.3648850662352
,2014-05-09 18:00,529.3638925816662
,2014-05-09 19:00,529.3628999418704
,2014-05-09 20:00,529.3619072723503
,2014-05-09 21:00,529.360914690804
,2014-05-09 22:00,529.3599223074104
,2014-05-09 23:00,529.358930225131
,2014-05-10 00:00,529.3579385400045
,2014-05-10 01:00,529.3569473414319
,2014-05-10 02:00,529.355956712446
,2014-05-10 03:00,529.354966729969
,2014-05-10 04:00,529.3539774650558
,2014-05-10 05:00,529.3529889831254
,2014-05-10 06:00,529.3520013438526
,2014-05-10 07:00,529.3510145997128
,2014-05-10 08:00,529.3500287962237
,2014-05-10 09:00,529.3490439724206
,2014-05-10 10:00,529.3480601615639
,2014-05-10 11:00,529.3470773918956
,2014-05-10 12:00,529.3460956873586
,2014-05-10 13:00,529.345115068292
,2014-05-10 14:00,529.3441355520348
,2014-05-10 15:00,529.3431571533553
,2014-05-10 16:00,529.3421798847598
,2014-05-10 17:00,529.3412037566807
,2014-05-10 18:00,529.3402287772556
,2014-05-10 19:00,529.3392549515798
,2014-05-10 20:00,529.3382822814847
,2014-05-10 21:00,529.3373107655187
,2014-05-10 22:00,529.3363403989896
,2014-05-10 23:00,529.3353711740194
,2014-05-11 00:00,529.3344030796005
,2014-05-11 01:00,529.3334361016457
,2014-05-11 02:00,529.3324702230308
,2014-05-11 03:00,529.3315054236302
,2014-05-11 04:00,529.3305416803452
,2014-05-11 05:00,529.3295789671214
,2014-05-11 06:00,529.3286172547383
,2014-05-11 07:00,529.3276565096976
,2014-05-11 08:00,529.3266966942551
,2014-05-11 09:00,529.3257377666082
,2014-05-11 10:00,529.324779681203
,2014-05-11 11:00,529.3238223890604
,2014-05-11 12:00,529.3228658381418
,2014-05-11 13:00,529.3219099736508
,2014-05-11 14:00,529.3209547382022
,2014-05-11 15:00,529.3200000719365
,2014-05-11 16:00,529.3190459124969
,2014-05-11 17:00,529.3180921949253
,2014-05-11 18:00,529.3171388512854
,2014-05-11 19:00,529.3161858099015
,2014-05-11 20:00,529.3152329949068
,2014-05-11 21:00,529.3142803258845
,2014-05-11 22:00,529.313327717498
,2014-05-11 23:00,529.3123750790654
,2014-05-12 00:00,529.3114223140549
,2014-05-12 01:00,529.3104693194731
,2014-05-12 02:00,529.3095159851138
,2014-05-12 03:00,529.3085621926205
,2014-05-12 04:00,529.3076078142971
,2014-05-12 05:00,529.3066527115628
,2014-05-12 06:00,529.3056967327412
,2014-05-12 07:00,529.3047397094903
,2014-05-12 08:00,529.3037814526801
,2014-05-12 09:00,529.3028217460359
,2014-05-12 10:00,529.3018603352176
,2014-05-12 11:00,529.3008969052863
,2014-05-12 12:00,529.2999310087191
,2014-05-12 13:00,529.2989619036723
,2014-05-12 14:00,529.2979893818372
,2014-05-12 15:00,529.2970134760179
,2014-05-12 16:00,529.2960342189546
,2014-05-12 17:00,529.2950516433604
,2014-05-12 18:00,529.2940657818265
,2014-05-12 19:00,529.2930766664837
,2014-05-12 20:00,529.2920843288878
,2014-05-12 21:00,529.2910887999928
,2014-05-12 22:00,529.2900901101536
,2014-05-12 23:00,529.2890882891361
,2014-05-13 00:00,529.2880833661305
,2014-05-13 01:00,529.2870753697661
,2014-05-13 02:00,529.2860643281238
,2014-05-13 03:00,529.2850502687504
,2014-05-13 04:00,529.2840332186719
,2014-05-13 05:00,529.2830132044054
,2014-05-13 06:00,529.2819902518746
,2014-05-13 07:00,529.2809643859482
,2014-05-13 08:00,529.2799356304736
,2014-05-13 09:00,529.2789040084007
,2014-05-13 10:00,529.2778695419471
,2014-05-13 11:00,529.2768322527365
,2014-05-13 12:00,529.2757957335427
,2014-05-13 13:00,529.2747677747359
,2014-05-13 14:00,529.2737545611907
,2014-05-13 15:00,529.2727521373622
,2014-05-13 16:00,529.2717574898786
,2014-05-13 17:00,529.270769100355
,2014-05-13 18:00,529.269780308991
,2014-05-13 19:00,529.2687933157391
,2014-05-13 20:00,529.267814389007
,2014-05-13 21:00,529.2668427776629
,2014-05-13 22:00,529.2658749167144
,2014-05-13 23:00,529.2649074848061
,2014-05-14 00:00,529.2639376661863
,2014-05-14 01:00,529.26296979196
,2014-05-14 02:00,529.2620010591478
,2014-05-14 03:00,529.2610314029484
,2014-05-14 04:00,529.2600587691851
,2014-05-14 05:00,529.2591017978166
,2014-05-14 06:00,529.2582853230803
,2014-05-14 07:00,529.2576005248593
,2014-05-14 08:00,529.256992301362
,2014-05-14 09:00,529.2565285996656
,2014-05-14 10:00,529.256148065422
,2014-05-14 11:00,529.2557949977244
,2014-05-14 12:00,529.2554383119265
,2014-05-14 13:00,529.2550886281673
,2014-05-14 14:00,529.2547284173169
,2014-05-14 15:00,529.254386180701
,2014-05-14 16:00,529.2540857005187
,2014-05-14 17:00,529.2538480877598
,2014-05-14 18:00,529.2536763105605
,2014-05-14 19:00,529.2535442585098
,2014-05-14 20:00,529.2534269704794
,2014-05-14 21:00,529.2533086343113
,2014-05-14 22:00,529.2531724568496
,2014-05-14 23:00,529.2530120641754
,2014-05-15 00:00,529.2528260178461
,2014-05-15 01:00,529.2526139270568
,2014-05-15 02:00,529.2523761207436
,2014-05-15 03:00,529.2521132453668
,2014-05-15 04:00,529.2518260522376
,2014-05-15 05:00,529.2515153089968
,2014-05-15 06:00,529.2511817668493
,2014-05-15 07:00,529.2508261496193
,2014-05-15 08:00,529.2504491509309
,2014-05-15 09:00,529.2500514344557
,2014-05-15 10:00,529.2496336351556
,2014-05-15 11:00,529.2491977868444
,2014-05-15 12:00,529.2487435567567
,2014-05-15 13:00,529.2482711250161
,2014-05-15 14:00,529.2477808976677
,2014-05-15 15:00,529.2472906031377
,2014-05-15 16:00,529.2468140497937
,2014-05-15 17:00,529.2463389972797
,2014-05-15 18:00,529.2458552436943
,2014-05-15 19:00,529.2453594473782
,2014-05-15 20:00,529.2448516946077
,2014-05-15 21:00,529.2443286119301
,2014-05-15 22:00,529.2437894973956
,2014-05-15 23:00,529.2432345147785
,2014-05-16 00:00,529.2426640272188
,2014-05-16 01:00,529.242079264747
,2014-05-16 02:00,529.2414824497345
,2014-05-16 03:00,529.2408730230884
,2014-05-16 04:00,529.2402500012206
,2014-05-16 05:00,529.2396158894512
,2014-05-16 06:00,529.2389700196483
,2014-05-16 07:00,529.2383169979463
,2014-05-16 08:00,529.2376540129437
,2014-05-16 09:00,529.2369872685834
,2014-05-16 10:00,529.2363257305153
,2014-05-16 11:00,529.2356640385719
,2014-05-16 12:00,529.2350032710982
,2014-05-16 13:00,529.2343553653537
,2014-05-16 14:00,529.233719430789
,2014-05-16 15:00,529.2331086308168
,2014-05-16 16:00,529.2325175292909
,2014-05-16 17:00,529.2319322572804
,2014-05-16 18:00,529.2313526406263
